R,0.926915779,0.353922832,0.124762849
,-0.329573202,0.926736005,-0.180393685
,-0.179467668,0.126091261,0.975649707
,,,
t,3.242436043,,
,3.695978634,,
,-1.343456178,,
,,,
,,,
,R and t: from the lidar map and trajectory to the survey data,,
