Timestamp,Ros_Timestamp,PosX,PosY,PosZ,QuatX,QuatY,QuatZ,QuatW
2025-04-07 11:20:15.760,265.346010839,3.24174567317817,3.69436649018664,-1.34563338576167,0.0786764506949727,0.0783106737585404,-0.174787129901274,0.978328632772444
2025-04-07 11:20:15.760,265.356011045,3.24160075106316,3.69404562321512,-1.34577037335279,0.0788024876140493,0.0786478995520486,-0.175326734535738,0.978194874244863
2025-04-07 11:20:15.785,265.366010929,3.24046969145028,3.69322644723648,-1.34887596620133,0.0788321003480201,0.0783157024182049,-0.174007529984861,0.978454664365207
2025-04-07 11:20:15.785,265.376010592,3.24020435342607,3.69270341717381,-1.34911471470986,0.0789507216511642,0.0785824710021396,-0.174450571714313,0.978344814894272
2025-04-07 11:20:15.810,265.386010452,3.23989873846309,3.6920703595717,-1.34937601084209,0.0791386503250723,0.0789435907508983,-0.174866880540348,0.978226230273022
2025-04-07 11:20:15.810,265.396010329,3.23954923663421,3.69131255371198,-1.34965981713209,0.0793692842644141,0.0792895552156304,-0.175347279560971,0.978093561322039
2025-04-07 11:20:15.810,265.406010515,3.23817630236299,3.69219921031134,-1.35259170426933,0.0791596740686518,0.078457717731594,-0.173676966960189,0.978475571323681
2025-04-07 11:20:15.835,265.416010453,3.23772206148314,3.69124026046551,-1.35296280678521,0.079281111023025,0.0787104658265094,-0.174323698150169,0.978330422846789
2025-04-07 11:20:15.835,265.426010069,3.23722494008697,3.69016710903144,-1.35334613921951,0.0794412136602754,0.0791087493288775,-0.175009450284762,0.978162865612281
2025-04-07 11:20:15.860,265.436009919,3.23668235471935,3.68897250614295,-1.35375058017156,0.0796584769029579,0.0795855561205242,-0.175754131398643,0.977972981022889
2025-04-07 11:20:15.860,265.446009817,3.236095347747,3.68764790707421,-1.35418097475387,0.0799322150334332,0.0800108359786705,-0.176543375875544,0.977773769110375
2025-04-07 11:20:15.860,265.456009997,3.23527371629813,3.6899040146039,-1.35422294146849,0.0795738054922014,0.0787300866011251,-0.174262195215927,0.978316038027485
2025-04-07 11:20:15.885,265.466009946,3.23459728633514,3.68841976720393,-1.35469314138255,0.0797975965614209,0.0791734526431645,-0.175104648992281,0.978111583553161
2025-04-07 11:20:15.885,265.476009613,3.23387926732514,3.68681605404848,-1.3551664127777,0.080055570428761,0.0796399085353243,-0.175912655344092,0.977907627693742
2025-04-07 11:20:15.910,265.486009399,3.23312231342038,3.68509142436144,-1.35564766744134,0.0803745845959201,0.0801118261353105,-0.176699529912235,0.977701026691235
2025-04-07 11:20:15.910,265.496009602,3.23232743499374,3.68323986858856,-1.35615209861813,0.0807572402573607,0.0805177494103104,-0.177507145087949,0.977489833000139
2025-04-07 11:20:15.910,265.506009216,3.23194045832165,3.68713353152438,-1.35130106302386,0.0804066386474731,0.0789836154972809,-0.174794077665769,0.97813260417868
2025-04-07 11:20:15.935,265.516009197,3.231089670155,3.68518172985432,-1.35171573001959,0.0806653969087369,0.0793716028985058,-0.175677829914735,0.977921542083682
2025-04-07 11:20:15.935,265.526009009,3.23019784439571,3.68311618035672,-1.35214258540246,0.0809702246724036,0.0798112964649009,-0.176553539158342,0.977702831888993
2025-04-07 11:20:15.960,265.536008907,3.2292601498047,3.68092974976008,-1.35259051378174,0.0813200126220109,0.0802308232799549,-0.177466174114015,0.977474208144804
2025-04-07 11:20:15.960,265.546009213,3.22827136997207,3.67861100888148,-1.35307318501187,0.0817202281803241,0.0804986903938549,-0.178437845116172,0.977241884377316
2025-04-07 11:20:15.960,265.556008997,3.22830332718942,3.68512950446586,-1.34779187133962,0.0811078380346094,0.0786813928571154,-0.175499206319346,0.977972793900063
2025-04-07 11:20:15.985,265.566008799,3.22724651227472,3.68279451836559,-1.34817129946641,0.0814303511160479,0.0791335639549963,-0.176544782371866,0.977721287888409
2025-04-07 11:20:15.985,265.576008485,3.2261325282611,3.68034857135174,-1.34855024044274,0.0818047045930839,0.0795781954988893,-0.177613223276573,0.977460405348925
2025-04-07 11:20:16.010,265.586008389,3.22496063828478,3.67777919758327,-1.34893315197416,0.0822336208982694,0.0799519616872504,-0.178667270224658,0.977201781602341
2025-04-07 11:20:16.010,265.596008551,3.22372360224875,3.67508002327198,-1.34932985910211,0.0827413417107292,0.0801261940509181,-0.179734067547072,0.976948989641633
2025-04-07 11:20:16.010,265.606008292,3.22528570331845,3.68434396170881,-1.34385040636293,0.0817691756922209,0.0780722129226438,-0.176636533296835,0.977761763713867
2025-04-07 11:20:16.035,265.616008216,3.22398390477548,3.68170525536941,-1.34409139249774,0.0821992757441887,0.0783553975758964,-0.177814702911592,0.977489458851765
2025-04-07 11:20:16.035,265.626007995,3.22262411940852,3.67895480831499,-1.34431272666402,0.0827076215432712,0.0786770248445919,-0.178999707790275,0.977204420636365
2025-04-07 11:20:16.060,265.636008253,3.22121817816225,3.67609946661499,-1.34451738080815,0.0832966775634034,0.0789059126864373,-0.180230716410256,0.976909621875158
2025-04-07 11:20:16.060,265.646008164,3.21975990798225,3.67313964485287,-1.34471550820795,0.0839152408029097,0.079097641386484,-0.181506964626004,0.9766048419296
2025-04-07 11:20:16.060,265.6560079,3.21825012434195,3.67008434592512,-1.34490338964292,0.0845033627806543,0.0792640926539294,-0.182853845588322,0.976289330295109
2025-04-07 11:20:16.085,265.666007993,3.22163019158502,3.68305318358062,-1.35050864048078,0.0809587125721226,0.0770559361615649,-0.179585307835768,0.977372593625615
2025-04-07 11:20:16.085,265.676008099,3.22015526765157,3.68028132507358,-1.35079725340732,0.0815138993887658,0.0773338428032269,-0.180969641304076,0.977049103110994
